"ipset","chain","target","osi","member","membertype","packets"
"geo-ru","PREROUTING","DROP","3","5.189.201.0/24","CIDR","1"
"geo-ru","PREROUTING","DROP","3","109.167.128.0/17","CIDR","2"
"geo-ru","PREROUTING","DROP","3","95.188.0.0/14","CIDR","14"
"geo-ru","PREROUTING","DROP","3","178.184.0.0/14","CIDR","14"
"geo-ru","PREROUTING","DROP","3","80.251.48.0/20","CIDR","1"
"geo-ru","PREROUTING","DROP","3","80.246.64.0/19","CIDR","2"
"geo-ru","PREROUTING","DROP","3","94.247.56.0/21","CIDR","3"
"geo-ru","PREROUTING","DROP","3","90.150.0.0/15","CIDR","6"
"geo-ru","PREROUTING","DROP","3","195.9.0.0/16","CIDR","2"
"geo-ru","PREROUTING","DROP","3","85.235.32.0/19","CIDR","1"
"geo-ru","PREROUTING","DROP","3","81.1.128.0/17","CIDR","5"
"geo-ru","PREROUTING","DROP","3","188.162.0.0/16","CIDR","5"
"geo-ru","PREROUTING","DROP","3","62.183.0.0/17","CIDR","2"
"geo-ru","PREROUTING","DROP","3","195.239.0.0/16","CIDR","16"
"geo-ru","PREROUTING","DROP","3","37.208.64.0/20","CIDR","1"
"geo-ru","PREROUTING","DROP","3","217.76.32.0/20","CIDR","2"
"geo-ru","PREROUTING","DROP","3","31.173.0.0/16","CIDR","4"
"geo-ru","PREROUTING","DROP","3","176.226.128.0/17","CIDR","2"
"geo-ru","PREROUTING","DROP","3","178.217.40.0/21","CIDR","63"
"geo-ru","PREROUTING","DROP","3","217.73.112.0/20","CIDR","3"
"geo-ru","PREROUTING","DROP","3","94.103.0.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","109.68.168.0/21","CIDR","3"
"geo-ru","PREROUTING","DROP","3","94.242.128.0/18","CIDR","1"
"geo-ru","PREROUTING","DROP","3","79.137.192.0/18","CIDR","1"
"geo-ru","PREROUTING","DROP","3","109.188.0.0/16","CIDR","7"
"geo-ru","PREROUTING","DROP","3","78.106.0.0/15","CIDR","1"
"geo-ru","PREROUTING","DROP","3","91.201.72.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","88.200.128.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","81.24.80.0/20","CIDR","1"
"geo-ru","PREROUTING","DROP","3","81.211.0.0/17","CIDR","4"
"geo-ru","PREROUTING","DROP","3","83.174.192.0/18","CIDR","3"
"geo-ru","PREROUTING","DROP","3","212.67.0.0/19","CIDR","1"
"geo-ru","PREROUTING","DROP","3","95.66.128.0/17","CIDR","2"
"geo-ru","PREROUTING","DROP","3","78.29.0.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","83.239.0.0/16","CIDR","4"
"geo-ru","PREROUTING","DROP","3","195.34.224.0/19","CIDR","5"
"geo-ru","PREROUTING","DROP","3","213.232.235.0/24","CIDR","9"
"geo-ru","PREROUTING","DROP","3","46.235.216.0/21","CIDR","2"
"geo-ru","PREROUTING","DROP","3","176.192.0.0/14","CIDR","5"
"geo-ru","PREROUTING","DROP","3","91.192.168.0/21","CIDR","2"
"geo-ru","PREROUTING","DROP","3","82.116.0.0/18","CIDR","1"
"geo-ru","PREROUTING","DROP","3","188.16.0.0/14","CIDR","11"
"geo-ru","PREROUTING","DROP","3","31.186.96.0/21","CIDR","4"
"geo-ru","PREROUTING","DROP","3","194.190.0.0/16","CIDR","7"
"geo-ru","PREROUTING","DROP","3","87.251.64.0/18","CIDR","38"
"geo-ru","PREROUTING","DROP","3","80.66.64.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","45.9.40.0/22","CIDR","8"
"geo-ru","PREROUTING","DROP","3","45.95.232.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","62.118.0.0/16","CIDR","1"
"geo-ru","PREROUTING","DROP","3","109.252.0.0/16","CIDR","3"
"geo-ru","PREROUTING","DROP","3","81.162.32.0/20","CIDR","1"
"geo-ru","PREROUTING","DROP","3","176.97.32.0/20","CIDR","4"
"geo-ru","PREROUTING","DROP","3","5.128.0.0/14","CIDR","4"
"geo-ru","PREROUTING","DROP","3","91.185.32.0/19","CIDR","2"
"geo-ru","PREROUTING","DROP","3","92.100.0.0/15","CIDR","6"
"geo-ru","PREROUTING","DROP","3","37.20.0.0/14","CIDR","3"
"geo-ru","PREROUTING","DROP","3","176.108.160.0/19","CIDR","1"
"geo-ru","PREROUTING","DROP","3","77.242.96.0/20","CIDR","3"
"geo-ru","PREROUTING","DROP","3","90.188.0.0/15","CIDR","6"
"geo-ru","PREROUTING","DROP","3","95.165.0.0/16","CIDR","21"
"geo-ru","PREROUTING","DROP","3","176.62.64.0/18","CIDR","2"
"geo-ru","PREROUTING","DROP","3","95.24.0.0/13","CIDR","7"
"geo-ru","PREROUTING","DROP","3","188.254.0.0/17","CIDR","1"
"geo-ru","PREROUTING","DROP","3","46.148.128.0/20","CIDR","6"
"geo-ru","PREROUTING","DROP","3","62.117.64.0/18","CIDR","3"
"geo-ru","PREROUTING","DROP","3","84.54.192.0/18","CIDR","5"
"geo-ru","PREROUTING","DROP","3","90.154.0.0/17","CIDR","9"
"geo-ru","PREROUTING","DROP","3","213.59.128.0/17","CIDR","4"
"geo-ru","PREROUTING","DROP","3","109.236.64.0/20","CIDR","1"
"geo-ru","PREROUTING","DROP","3","185.69.124.0/22","CIDR","4"
"geo-ru","PREROUTING","DROP","3","185.49.240.0/22","CIDR","2"
"geo-ru","PREROUTING","DROP","3","77.83.116.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","194.186.0.0/16","CIDR","1"
"geo-ru","PREROUTING","DROP","3","95.84.0.0/18","CIDR","2"
"geo-ru","PREROUTING","DROP","3","147.45.0.0/16","CIDR","4"
"geo-ru","PREROUTING","DROP","3","185.106.56.0/22","CIDR","3"
"geo-ru","PREROUTING","DROP","3","79.133.64.0/19","CIDR","1"
"geo-ru","PREROUTING","DROP","3","94.25.0.0/16","CIDR","2"
"geo-ru","PREROUTING","DROP","3","185.68.144.0/22","CIDR","13"
"geo-ru","PREROUTING","DROP","3","85.117.64.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","88.147.128.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","95.107.0.0/17","CIDR","1"
"geo-ru","PREROUTING","DROP","3","194.135.120.0/22","CIDR","2"
"geo-ru","PREROUTING","DROP","3","94.29.0.0/17","CIDR","2"
"geo-ru","PREROUTING","DROP","3","178.72.64.0/18","CIDR","1"
"geo-ru","PREROUTING","DROP","3","92.38.192.0/20","CIDR","1"
"geo-ru","PREROUTING","DROP","3","178.34.0.0/15","CIDR","1"
"geo-ru","PREROUTING","DROP","3","91.231.128.0/21","CIDR","8"
"geo-ru","PREROUTING","DROP","3","185.233.92.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","62.89.192.0/18","CIDR","2"
"geo-ru","PREROUTING","DROP","3","194.85.252.0/22","CIDR","13"
"geo-ru","PREROUTING","DROP","3","5.136.0.0/13","CIDR","21"
"geo-ru","PREROUTING","DROP","3","185.247.184.0/22","CIDR","4"
"geo-ru","PREROUTING","DROP","3","95.37.0.0/16","CIDR","3"
"geo-ru","PREROUTING","DROP","3","46.36.0.0/19","CIDR","3"
"geo-ru","PREROUTING","DROP","3","87.119.224.0/19","CIDR","3"
"geo-ru","PREROUTING","DROP","3","77.91.192.0/21","CIDR","3"
"geo-ru","PREROUTING","DROP","3","93.88.128.0/20","CIDR","2"
"geo-ru","PREROUTING","DROP","3","84.22.192.0/19","CIDR","8"
"geo-ru","PREROUTING","DROP","3","80.253.0.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","194.85.0.0/17","CIDR","8"
"geo-ru","PREROUTING","DROP","3","81.195.0.0/16","CIDR","3"
"geo-ru","PREROUTING","DROP","3","92.124.0.0/14","CIDR","3"
"geo-ru","PREROUTING","DROP","3","78.153.128.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","81.18.128.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","91.122.0.0/16","CIDR","6"
"geo-ru","PREROUTING","DROP","3","88.205.128.0/17","CIDR","4"
"geo-ru","PREROUTING","DROP","3","89.222.128.0/17","CIDR","1"
"geo-ru","PREROUTING","DROP","3","194.67.0.0/18","CIDR","2"
"geo-ru","PREROUTING","DROP","3","83.219.0.0/19","CIDR","1"
"geo-ru","PREROUTING","DROP","3","95.179.0.0/17","CIDR","4"
"geo-ru","PREROUTING","DROP","3","176.114.192.0/19","CIDR","2"
"geo-ru","PREROUTING","DROP","3","77.40.0.0/17","CIDR","4"
"geo-ru","PREROUTING","DROP","3","109.196.192.0/19","CIDR","3"
"geo-ru","PREROUTING","DROP","3","176.48.0.0/14","CIDR","1"
"geo-ru","PREROUTING","DROP","3","178.64.0.0/13","CIDR","6"
"geo-ru","PREROUTING","DROP","3","62.76.0.0/17","CIDR","1"
"geo-ru","PREROUTING","DROP","3","62.113.64.0/18","CIDR","2"
"geo-ru","PREROUTING","DROP","3","46.151.240.0/21","CIDR","3"
"geo-ru","PREROUTING","DROP","3","176.115.128.0/19","CIDR","2"
"geo-ru","PREROUTING","DROP","3","91.237.163.0/24","CIDR","4"
"geo-ru","PREROUTING","DROP","3","89.28.248.0/21","CIDR","1"
"geo-ru","PREROUTING","DROP","3","185.39.204.0/22","CIDR","2"
"geo-ru","PREROUTING","DROP","3","45.139.144.0/22","CIDR","2"
"geo-ru","PREROUTING","DROP","3","217.150.0.0/18","CIDR","9"
"geo-ru","PREROUTING","DROP","3","94.143.240.0/21","CIDR","3"
"geo-ru","PREROUTING","DROP","3","80.67.208.0/20","CIDR","3"
"geo-ru","PREROUTING","DROP","3","5.188.192.0/20","CIDR","46"
"geo-ru","PREROUTING","DROP","3","185.44.8.0/21","CIDR","6"
"geo-ru","PREROUTING","DROP","3","87.226.128.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","85.159.224.0/21","CIDR","1"
"geo-ru","PREROUTING","DROP","3","95.220.0.0/15","CIDR","5"
"geo-ru","PREROUTING","DROP","3","45.91.64.0/22","CIDR","41"
"geo-ru","PREROUTING","DROP","3","193.232.0.0/15","CIDR","55"
"geo-ru","PREROUTING","DROP","3","46.0.0.0/16","CIDR","3"
"geo-ru","PREROUTING","DROP","3","80.87.192.0/20","CIDR","3"
"geo-ru","PREROUTING","DROP","3","81.30.192.0/19","CIDR","5"
"geo-ru","PREROUTING","DROP","3","31.129.0.0/18","CIDR","10"
"geo-ru","PREROUTING","DROP","3","109.184.0.0/16","CIDR","7"
"geo-ru","PREROUTING","DROP","3","94.198.0.0/21","CIDR","1"
"geo-ru","PREROUTING","DROP","3","37.139.32.0/19","CIDR","3"
"geo-ru","PREROUTING","DROP","3","195.2.80.0/22","CIDR","6"
"geo-ru","PREROUTING","DROP","3","31.42.192.0/18","CIDR","9"
"geo-ru","PREROUTING","DROP","3","46.191.128.0/17","CIDR","7"
"geo-ru","PREROUTING","DROP","3","85.26.128.0/17","CIDR","9"
"geo-ru","PREROUTING","DROP","3","89.109.0.0/18","CIDR","11"
"geo-ru","PREROUTING","DROP","3","5.255.192.0/18","CIDR","35"
"geo-ru","PREROUTING","DROP","3","194.147.32.0/22","CIDR","4"
"geo-ru","PREROUTING","DROP","3","217.16.16.0/20","CIDR","5"
"geo-ru","PREROUTING","DROP","3","78.156.224.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","185.94.108.0/22","CIDR","20"
"geo-ru","PREROUTING","DROP","3","178.249.240.0/21","CIDR","1"
"geo-ru","PREROUTING","DROP","3","79.126.0.0/17","CIDR","2"
"geo-ru","PREROUTING","DROP","3","185.185.136.0/21","CIDR","1"
"geo-ru","PREROUTING","DROP","3","82.208.64.0/18","CIDR","18"
"geo-ru","PREROUTING","DROP","3","94.159.0.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","84.53.192.0/18","CIDR","4"
"geo-ru","PREROUTING","DROP","3","37.221.64.0/22","CIDR","4"
"geo-ru","PREROUTING","DROP","3","178.204.0.0/14","CIDR","9"
"geo-ru","PREROUTING","DROP","3","195.178.192.0/19","CIDR","1"
"geo-ru","PREROUTING","DROP","3","82.151.96.0/19","CIDR","12"
"geo-ru","PREROUTING","DROP","3","178.217.224.0/21","CIDR","2"
"geo-ru","PREROUTING","DROP","3","188.65.128.0/21","CIDR","1"
"geo-ru","PREROUTING","DROP","3","37.29.0.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","89.151.128.0/18","CIDR","5"
"geo-ru","PREROUTING","DROP","3","149.126.16.0/21","CIDR","2"
"geo-ru","PREROUTING","DROP","3","80.70.96.0/20","CIDR","1"
"geo-ru","PREROUTING","DROP","3","213.180.192.0/19","CIDR","95"
"geo-ru","PREROUTING","DROP","3","79.174.32.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","81.176.0.0/15","CIDR","6"
"geo-ru","PREROUTING","DROP","3","89.189.128.0/18","CIDR","1"
"geo-ru","PREROUTING","DROP","3","195.19.0.0/16","CIDR","3"
"geo-ru","PREROUTING","DROP","3","213.154.160.0/19","CIDR","1"
"geo-ru","PREROUTING","DROP","3","85.237.32.0/19","CIDR","4"
"geo-ru","PREROUTING","DROP","3","77.83.244.0/22","CIDR","2"
"geo-ru","PREROUTING","DROP","3","81.19.128.0/20","CIDR","2"
"geo-ru","PREROUTING","DROP","3","45.159.0.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","37.192.0.0/14","CIDR","4"
"geo-ru","PREROUTING","DROP","3","95.68.128.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","176.124.192.0/19","CIDR","2"
"geo-ru","PREROUTING","DROP","3","185.221.44.0/22","CIDR","4"
"geo-ru","PREROUTING","DROP","3","195.26.80.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","195.161.0.0/16","CIDR","5"
"geo-ru","PREROUTING","DROP","3","88.204.0.0/17","CIDR","4"
"geo-ru","PREROUTING","DROP","3","88.206.0.0/17","CIDR","1"
"geo-ru","PREROUTING","DROP","3","176.99.128.0/17","CIDR","3"
"geo-ru","PREROUTING","DROP","3","51.250.0.0/16","CIDR","3"
"geo-ru","PREROUTING","DROP","3","94.79.0.0/18","CIDR","5"
"geo-ru","PREROUTING","DROP","3","212.19.0.0/19","CIDR","3"
"geo-ru","PREROUTING","DROP","3","188.127.254.0/23","CIDR","1"
"geo-ru","PREROUTING","DROP","3","91.219.56.0/22","CIDR","1"
"geo-ru","PREROUTING","DROP","3","185.103.160.0/21","CIDR","7"
"geo-ru","PREROUTING","DROP","3","31.162.0.0/15","CIDR","6"
"geo-ru","PREROUTING","DROP","3","185.9.72.0/21","CIDR","4"
"geo-ru","PREROUTING","DROP","3","193.41.76.0/22","CIDR","99"
"geo-cn","PREROUTING","DROP","3","202.112.0.0/13","CIDR","51"
"geo-cn","PREROUTING","DROP","3","116.204.0.0/17","CIDR","12"
"geo-cn","PREROUTING","DROP","3","220.192.0.0/12","CIDR","143"
"geo-cn","PREROUTING","DROP","3","117.72.0.0/15","CIDR","6"
"geo-cn","PREROUTING","DROP","3","218.249.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","221.176.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","124.112.0.0/13","CIDR","7"
"geo-cn","PREROUTING","DROP","3","183.160.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","123.60.0.0/15","CIDR","4"
"geo-cn","PREROUTING","DROP","3","36.96.0.0/11","CIDR","23"
"geo-cn","PREROUTING","DROP","3","27.152.0.0/13","CIDR","3"
"geo-cn","PREROUTING","DROP","3","112.74.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","115.168.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","101.40.0.0/14","CIDR","7"
"geo-cn","PREROUTING","DROP","3","118.178.0.0/16","CIDR","22"
"geo-cn","PREROUTING","DROP","3","122.224.0.0/12","CIDR","16"
"geo-cn","PREROUTING","DROP","3","116.60.0.0/14","CIDR","4"
"geo-cn","PREROUTING","DROP","3","111.0.0.0/10","CIDR","130"
"geo-cn","PREROUTING","DROP","3","119.254.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","182.32.0.0/12","CIDR","22"
"geo-cn","PREROUTING","DROP","3","123.244.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","121.16.0.0/12","CIDR","5"
"geo-cn","PREROUTING","DROP","3","101.204.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","222.168.0.0/13","CIDR","5"
"geo-cn","PREROUTING","DROP","3","152.136.0.0/16","CIDR","14"
"geo-cn","PREROUTING","DROP","3","36.16.0.0/12","CIDR","2"
"geo-cn","PREROUTING","DROP","3","101.64.0.0/13","CIDR","27"
"geo-cn","PREROUTING","DROP","3","42.176.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","115.192.0.0/11","CIDR","6"
"geo-cn","PREROUTING","DROP","3","101.36.128.0/17","CIDR","1"
"geo-cn","PREROUTING","DROP","3","101.192.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","218.56.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","58.16.0.0/13","CIDR","5"
"geo-cn","PREROUTING","DROP","3","39.64.0.0/11","CIDR","20"
"geo-cn","PREROUTING","DROP","3","14.134.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","171.8.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","123.52.0.0/14","CIDR","3"
"geo-cn","PREROUTING","DROP","3","106.12.0.0/14","CIDR","32"
"geo-cn","PREROUTING","DROP","3","116.16.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","203.82.0.0/23","CIDR","4"
"geo-cn","PREROUTING","DROP","3","123.178.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","114.64.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","221.198.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","115.190.0.0/15","CIDR","35"
"geo-cn","PREROUTING","DROP","3","210.14.128.0/17","CIDR","4"
"geo-cn","PREROUTING","DROP","3","101.80.0.0/12","CIDR","8"
"geo-cn","PREROUTING","DROP","3","103.220.160.0/19","CIDR","1"
"geo-cn","PREROUTING","DROP","3","223.96.0.0/12","CIDR","7"
"geo-cn","PREROUTING","DROP","3","36.48.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","121.224.0.0/12","CIDR","25"
"geo-cn","PREROUTING","DROP","3","111.160.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","203.2.64.0/21","CIDR","2"
"geo-cn","PREROUTING","DROP","3","223.64.0.0/11","CIDR","4"
"geo-cn","PREROUTING","DROP","3","101.126.0.0/16","CIDR","39"
"geo-cn","PREROUTING","DROP","3","106.224.0.0/12","CIDR","7"
"geo-cn","PREROUTING","DROP","3","117.132.0.0/15","CIDR","2"
"geo-cn","PREROUTING","DROP","3","47.96.0.0/11","CIDR","307"
"geo-cn","PREROUTING","DROP","3","117.32.0.0/13","CIDR","6"
"geo-cn","PREROUTING","DROP","3","113.248.0.0/14","CIDR","4"
"geo-cn","PREROUTING","DROP","3","49.232.0.0/14","CIDR","12"
"geo-cn","PREROUTING","DROP","3","117.144.0.0/12","CIDR","45"
"geo-cn","PREROUTING","DROP","3","114.80.0.0/12","CIDR","4"
"geo-cn","PREROUTING","DROP","3","112.80.0.0/12","CIDR","90"
"geo-cn","PREROUTING","DROP","3","220.248.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","122.4.0.0/14","CIDR","3"
"geo-cn","PREROUTING","DROP","3","221.200.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","39.128.0.0/10","CIDR","29"
"geo-cn","PREROUTING","DROP","3","113.214.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","42.186.0.0/16","CIDR","152"
"geo-cn","PREROUTING","DROP","3","203.83.224.0/20","CIDR","1"
"geo-cn","PREROUTING","DROP","3","116.128.0.0/10","CIDR","15"
"geo-cn","PREROUTING","DROP","3","119.144.0.0/14","CIDR","3"
"geo-cn","PREROUTING","DROP","3","120.24.0.0/14","CIDR","7"
"geo-cn","PREROUTING","DROP","3","116.252.0.0/15","CIDR","4"
"geo-cn","PREROUTING","DROP","3","54.222.0.0/15","CIDR","7"
"geo-cn","PREROUTING","DROP","3","111.224.0.0/13","CIDR","9"
"geo-cn","PREROUTING","DROP","3","82.156.0.0/15","CIDR","16"
"geo-cn","PREROUTING","DROP","3","123.59.0.0/16","CIDR","4"
"geo-cn","PREROUTING","DROP","3","58.192.0.0/11","CIDR","9"
"geo-cn","PREROUTING","DROP","3","115.224.0.0/12","CIDR","146"
"geo-cn","PREROUTING","DROP","3","112.224.0.0/11","CIDR","1"
"geo-cn","PREROUTING","DROP","3","124.72.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","58.32.0.0/11","CIDR","17"
"geo-cn","PREROUTING","DROP","3","43.196.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","221.199.0.0/17","CIDR","1"
"geo-cn","PREROUTING","DROP","3","123.206.0.0/15","CIDR","4"
"geo-cn","PREROUTING","DROP","3","119.48.0.0/13","CIDR","193"
"geo-cn","PREROUTING","DROP","3","129.211.0.0/16","CIDR","82"
"geo-cn","PREROUTING","DROP","3","42.84.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","119.32.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","1.24.0.0/13","CIDR","6"
"geo-cn","PREROUTING","DROP","3","140.249.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","121.32.0.0/13","CIDR","41"
"geo-cn","PREROUTING","DROP","3","171.104.0.0/13","CIDR","7"
"geo-cn","PREROUTING","DROP","3","119.164.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","150.255.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","114.96.0.0/13","CIDR","8"
"geo-cn","PREROUTING","DROP","3","119.96.0.0/13","CIDR","7"
"geo-cn","PREROUTING","DROP","3","202.38.64.0/18","CIDR","14"
"geo-cn","PREROUTING","DROP","3","112.64.0.0/14","CIDR","18"
"geo-cn","PREROUTING","DROP","3","120.48.0.0/15","CIDR","56"
"geo-cn","PREROUTING","DROP","3","124.88.0.0/13","CIDR","5"
"geo-cn","PREROUTING","DROP","3","180.95.128.0/17","CIDR","1"
"geo-cn","PREROUTING","DROP","3","117.160.0.0/11","CIDR","4"
"geo-cn","PREROUTING","DROP","3","112.124.0.0/14","CIDR","6"
"geo-cn","PREROUTING","DROP","3","218.64.0.0/11","CIDR","14"
"geo-cn","PREROUTING","DROP","3","139.224.0.0/16","CIDR","299"
"geo-cn","PREROUTING","DROP","3","180.184.0.0/14","CIDR","226"
"geo-cn","PREROUTING","DROP","3","124.224.0.0/12","CIDR","7"
"geo-cn","PREROUTING","DROP","3","125.112.0.0/12","CIDR","13"
"geo-cn","PREROUTING","DROP","3","117.60.0.0/14","CIDR","5"
"geo-cn","PREROUTING","DROP","3","112.0.0.0/10","CIDR","19"
"geo-cn","PREROUTING","DROP","3","140.205.0.0/16","CIDR","622"
"geo-cn","PREROUTING","DROP","3","113.128.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","203.83.8.0/21","CIDR","4"
"geo-cn","PREROUTING","DROP","3","180.96.0.0/11","CIDR","5"
"geo-cn","PREROUTING","DROP","3","114.28.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","182.96.0.0/11","CIDR","6"
"geo-cn","PREROUTING","DROP","3","157.0.0.0/16","CIDR","5"
"geo-cn","PREROUTING","DROP","3","117.24.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","183.128.0.0/11","CIDR","3"
"geo-cn","PREROUTING","DROP","3","222.192.0.0/11","CIDR","4"
"geo-cn","PREROUTING","DROP","3","171.80.0.0/12","CIDR","4"
"geo-cn","PREROUTING","DROP","3","161.189.0.0/16","CIDR","8"
"geo-cn","PREROUTING","DROP","3","27.40.0.0/13","CIDR","3"
"geo-cn","PREROUTING","DROP","3","223.198.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","119.28.0.0/15","CIDR","46"
"geo-cn","PREROUTING","DROP","3","60.0.0.0/11","CIDR","6"
"geo-cn","PREROUTING","DROP","3","114.224.0.0/11","CIDR","214"
"geo-cn","PREROUTING","DROP","3","42.224.0.0/12","CIDR","4"
"geo-cn","PREROUTING","DROP","3","45.253.160.0/19","CIDR","8"
"geo-cn","PREROUTING","DROP","3","14.112.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","140.206.0.0/15","CIDR","18"
"geo-cn","PREROUTING","DROP","3","61.128.0.0/10","CIDR","80"
"geo-cn","PREROUTING","DROP","3","183.0.0.0/10","CIDR","21"
"geo-cn","PREROUTING","DROP","3","144.123.0.0/16","CIDR","5"
"geo-cn","PREROUTING","DROP","3","129.204.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","113.64.0.0/10","CIDR","17"
"geo-cn","PREROUTING","DROP","3","218.0.0.0/11","CIDR","24"
"geo-cn","PREROUTING","DROP","3","124.192.0.0/15","CIDR","4"
"geo-cn","PREROUTING","DROP","3","103.71.200.0/22","CIDR","324"
"geo-cn","PREROUTING","DROP","3","14.144.0.0/12","CIDR","6"
"geo-cn","PREROUTING","DROP","3","60.208.0.0/12","CIDR","7"
"geo-cn","PREROUTING","DROP","3","116.205.0.0/16","CIDR","122"
"geo-cn","PREROUTING","DROP","3","117.80.0.0/12","CIDR","82"
"geo-cn","PREROUTING","DROP","3","117.136.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","47.92.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","118.144.0.0/14","CIDR","5"
"geo-cn","PREROUTING","DROP","3","115.28.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","116.248.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","175.178.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","125.208.0.0/18","CIDR","2"
"geo-cn","PREROUTING","DROP","3","222.128.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","118.180.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","175.160.0.0/12","CIDR","2"
"geo-cn","PREROUTING","DROP","3","153.34.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","59.32.0.0/11","CIDR","17"
"geo-cn","PREROUTING","DROP","3","43.248.176.0/20","CIDR","1"
"geo-cn","PREROUTING","DROP","3","103.236.64.0/19","CIDR","2"
"geo-cn","PREROUTING","DROP","3","203.156.192.0/18","CIDR","2"
"geo-cn","PREROUTING","DROP","3","121.192.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","180.152.0.0/13","CIDR","38"
"geo-cn","PREROUTING","DROP","3","218.96.0.0/14","CIDR","81"
"geo-cn","PREROUTING","DROP","3","150.138.0.0/15","CIDR","6"
"geo-cn","PREROUTING","DROP","3","49.4.0.0/14","CIDR","6"
"geo-cn","PREROUTING","DROP","3","113.56.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","62.234.0.0/16","CIDR","4"
"geo-cn","PREROUTING","DROP","3","52.80.0.0/14","CIDR","26"
"geo-cn","PREROUTING","DROP","3","59.80.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","36.128.0.0/10","CIDR","99"
"geo-cn","PREROUTING","DROP","3","175.30.0.0/15","CIDR","4"
"geo-cn","PREROUTING","DROP","3","118.112.0.0/13","CIDR","1"
